pheno,dataset,seed,leakage_type,r,q2,r_yp
attn,pnc,89.0,leak_feature,0.45718748291269545,0.20591963703789895,0.7511711925585405
mr,abcd,5.0,leak_feature,0.2654684852913124,0.06758233769420285,0.8732169435292
age,abcd,4.0,leak_feature,0.2783031801305692,0.055789958610894086,0.8501707599763014
attn,hcpd,3.0,leak_feature,0.44058769284684396,0.18960782603633286,0.7195846745334985
age,abcd,91.0,leak_feature,0.28228948408847304,0.059880080702991,0.8691053013336415
age,abcd,70.0,leak_feature,0.277349144176464,0.06152297625857761,0.8266011557041762
age,hcpd,21.0,leak_feature,0.8302406901312308,0.6821066724441207,0.9597032362880118
age,pnc,19.0,leak_feature,0.7174307473803295,0.5042678042802675,0.8910812051642936
attn,hbn,10.0,leak_feature,0.4770585979730083,0.22500571230359778,0.7063095266196049
mr,abcd,82.0,leak_feature,0.27410827228199747,0.07161308598470029,0.8737534648443617
mr,abcd,37.0,leak_feature,0.2644975020217817,0.06710414733766235,0.8755323625021222
age,abcd,44.0,leak_feature,0.2811104344657852,0.06485304114849211,0.8545937422772804
age,pnc,61.0,leak_feature,0.7047077491462604,0.4899838563052057,0.8907081833729196
attn,hbn,11.0,leak_feature,0.500993632502287,0.24478671507886085,0.6939533976665596
attn,hcpd,88.0,leak_feature,0.4597114241015231,0.2009168728828411,0.6890168431605729
attn,abcd,14.0,leak_feature,0.16547532339401094,-0.0864295262157162,0.8000238472873015
age,abcd,98.0,leak_feature,0.28269784957905386,0.06004152808485774,0.8147591828975592
age,hcpd,73.0,leak_feature,0.8287578478527643,0.6807888027762377,0.9567027983142942
attn,pnc,11.0,leak_feature,0.44773477752511176,0.19875362908537075,0.7572866993152243
attn,abcd,58.0,leak_feature,0.1431250373985984,-0.10625331815653061,0.753966618769421
age,pnc,13.0,leak_feature,0.7145980006686139,0.5020163982192251,0.8869124973864189
mr,pnc,62.0,leak_feature,0.479511826560878,0.22774534903679855,0.7980566776123511
mr,pnc,2.0,leak_feature,0.47518117149975597,0.2245613415228156,0.8021553518373018
age,abcd,3.0,leak_feature,0.28701300310413286,0.06336526456794855,0.8189922938600359
age,abcd,67.0,leak_feature,0.27341400455395987,0.058530063023358614,0.8575803756973603
attn,hcpd,17.0,leak_feature,0.4701679075307553,0.20995794018166725,0.7286571184734218
mr,abcd,0.0,leak_feature,0.270686041865814,0.07007310677613088,0.8751861239051991
mr,hbn,28.0,leak_feature,0.39507246182910466,0.1181308433442515,0.7678319632330832
mr,hcpd,13.0,leak_feature,0.46663831331832584,0.2143467137916415,0.8235974992772663
age,hbn,68.0,leak_feature,0.783305740791742,0.6072690972698004,0.9517755839911972
attn,hbn,69.0,leak_feature,0.4946753185947192,0.2388490561719595,0.699612255044874
attn,hbn,9.0,leak_feature,0.4988583212497948,0.24382190896976708,0.6971918868538546
attn,hcpd,10.0,leak_feature,0.48615272444357005,0.223653576945959,0.7505726031963685
age,abcd,62.0,leak_feature,0.2753075497628991,0.059133355630927475,0.8245058918413743
mr,hcpd,59.0,leak_feature,0.48769894142316583,0.23046590890936203,0.826397383548119
mr,hcpd,49.0,leak_feature,0.47105246646910864,0.21703984657656272,0.8330062761574324
attn,pnc,58.0,leak_feature,0.4620983986509431,0.21024724716659415,0.7401180971356256
age,pnc,5.0,leak_feature,0.7128400253095903,0.5000528418576803,0.8909704025445772
age,pnc,36.0,leak_feature,0.7145729127111142,0.501524066937721,0.8890953686005524
age,hbn,82.0,leak_feature,0.7806780362301071,0.6031470498178058,0.9460044904668063
mr,hcpd,81.0,leak_feature,0.4776932447458058,0.22287400515686517,0.8133829293590156
age,hbn,86.0,leak_feature,0.7854701627122209,0.6103505878323561,0.9490810419628122
age,hbn,60.0,leak_feature,0.7809147345386948,0.6041047594826296,0.9495865365403051
attn,abcd,79.0,leak_feature,0.16067916454443776,-0.09425883983020267,0.7730452060591475
attn,abcd,93.0,leak_feature,0.15440765396271192,-0.09717457245136174,0.8316924560783471
age,hcpd,62.0,leak_feature,0.831138002996561,0.6832039613175083,0.9598210901135337
age,hbn,36.0,leak_feature,0.7795783038522575,0.6015064064117146,0.9473486155880046
mr,hbn,89.0,leak_feature,0.38114421051445807,0.11231569891674553,0.762104762084331
age,hbn,71.0,leak_feature,0.784088869655321,0.6074571558528037,0.9475731007697179
age,hcpd,72.0,leak_feature,0.8233328642085728,0.6713156589587859,0.9616705669780755
attn,abcd,95.0,leak_feature,0.1588932296553179,-0.09439656841120492,0.7733902487386757
age,hcpd,78.0,leak_feature,0.830148843549833,0.6818979753448409,0.9604561035921995
age,abcd,21.0,leak_feature,0.28292646472049066,0.06080468483322399,0.8256068149472348
mr,pnc,68.0,leak_feature,0.4752708789693781,0.2246716675585647,0.8061792039153288
age,hcpd,98.0,leak_feature,0.8326775930496204,0.6866014260101185,0.9605844578811024
attn,hbn,58.0,leak_feature,0.5005929744461626,0.24362481599824948,0.6984569075956499
attn,abcd,67.0,leak_feature,0.15620658312434155,-0.08878617928215071,0.8266009451747819
attn,hcpd,0.0,leak_feature,0.48492240395443503,0.2197356411539244,0.6891153289318673
age,hcpd,91.0,leak_feature,0.8286417849696923,0.6786589130255847,0.9588353093436814
age,pnc,27.0,leak_feature,0.7070768888268821,0.4924174436051396,0.8895502952969301
attn,hcpd,22.0,leak_feature,0.48140945165258164,0.21762919450052443,0.707808706096965
age,abcd,63.0,leak_feature,0.27646393518531376,0.06602968176485657,0.8837049552191626
mr,pnc,20.0,leak_feature,0.45299734986571777,0.20493589875750418,0.8059958599204095
age,hbn,89.0,leak_feature,0.7757087677105655,0.5960692997284212,0.9491833233139304
attn,pnc,1.0,leak_feature,0.4340207206380404,0.18642267564385484,0.7270492297711212
attn,hcpd,67.0,leak_feature,0.4884443045330183,0.2193882539929961,0.6873549591883251
attn,hbn,26.0,leak_feature,0.5026767212402746,0.24615355182432286,0.7145676816469728
age,hcpd,17.0,leak_feature,0.8315060009550385,0.6840038774210487,0.96021308686267
mr,pnc,87.0,leak_feature,0.4642329562664733,0.21465554667172404,0.8047177597609314
mr,abcd,70.0,leak_feature,0.2677116561785893,0.0686672459052563,0.8724903050105705
age,hbn,79.0,leak_feature,0.7856564074497023,0.610308817356781,0.9512397947617419
age,pnc,88.0,leak_feature,0.7027266525404816,0.4879341923402335,0.8909515204726636
age,hcpd,10.0,leak_feature,0.8312596278662394,0.6833004150523017,0.9604141593054932
attn,pnc,88.0,leak_feature,0.4390720367318217,0.19114828558018226,0.7423820582586184
mr,pnc,15.0,leak_feature,0.45085108783104166,0.20315065108251817,0.8047802134253377
attn,hcpd,52.0,leak_feature,0.48098599848697254,0.21622486376760974,0.7175288768130221
age,abcd,1.0,leak_feature,0.28548348283253844,0.06167593220903411,0.8614142704981729
attn,abcd,23.0,leak_feature,0.16097667257635057,-0.09999514853682934,0.7542640387847002
mr,abcd,64.0,leak_feature,0.26788935650311857,0.06873935139958143,0.8792810893239239
age,abcd,8.0,leak_feature,0.27794534382609926,0.0613079404629856,0.8248079737134153
attn,hbn,55.0,leak_feature,0.4874485561450674,0.23304701604940437,0.6683250752141747
attn,pnc,92.0,leak_feature,0.4516905728317212,0.2009138612300846,0.7217780045869693
mr,abcd,10.0,leak_feature,0.2668042808470296,0.0682441049210315,0.8783918969591288
attn,pnc,12.0,leak_feature,0.44288073204916195,0.19463411087710336,0.7500112514454728
age,abcd,79.0,leak_feature,0.2725501483404294,0.05729620830436677,0.8542351640685353
attn,hbn,1.0,leak_feature,0.4909363056707523,0.23567011050978048,0.6986276141462819
attn,hcpd,59.0,leak_feature,0.4620492732973371,0.20321363672565063,0.6933364639012878
attn,hcpd,65.0,leak_feature,0.4878207683125783,0.22522480216081342,0.7233139506303721
age,pnc,97.0,leak_feature,0.7078317172040631,0.49368254034990033,0.8874675328922992
mr,hbn,97.0,leak_feature,0.38125862955376333,0.12952167601634224,0.7168539832567948
mr,hcpd,18.0,leak_feature,0.4768509412601402,0.2208423849720158,0.8046625760618494
attn,abcd,36.0,leak_feature,0.15842203284376605,-0.09446649998884604,0.7721507934258905
age,hcpd,19.0,leak_feature,0.8300649697864158,0.6810807007987042,0.9617410106136587
attn,hbn,6.0,leak_feature,0.49329794075221034,0.23923879513677937,0.7176202148754497
age,hbn,48.0,leak_feature,0.7871580877173414,0.6125901411346935,0.9495227694565618
mr,pnc,48.0,leak_feature,0.4600194749300296,0.2111626010308193,0.8100670140212584
attn,pnc,42.0,leak_feature,0.432816385610896,0.1859453419746151,0.7412849792559313
attn,pnc,97.0,leak_feature,0.4383889043164977,0.19084773915639497,0.7410981850503201
age,hcpd,0.0,leak_feature,0.8297287272972202,0.6803762069201691,0.9604832574514279
mr,abcd,33.0,leak_feature,0.2664252971295604,0.06821290432355054,0.8749083105558457
attn,pnc,85.0,leak_feature,0.45116334207055037,0.20076446356551658,0.7476001191401441
mr,hcpd,67.0,leak_feature,0.49901040038123506,0.24005317182596486,0.8209591512050527
attn,hcpd,12.0,leak_feature,0.49066468575465094,0.2243513425722582,0.6865487994733191
attn,abcd,77.0,leak_feature,0.16022193325202078,-0.09384639967037534,0.775622916072219
mr,pnc,51.0,leak_feature,0.4568268381178183,0.2085924573091933,0.7950335369618765
attn,abcd,89.0,leak_feature,0.15150082979554522,-0.10314752434693131,0.7561944000430492
attn,hbn,3.0,leak_feature,0.48115012635915605,0.22761385996854777,0.70489505335222
mr,hbn,61.0,leak_feature,0.39003477450709195,0.11664194665695149,0.756905391645865
age,abcd,25.0,leak_feature,0.2757384886566065,0.060105659788853405,0.8332082868271156
age,abcd,74.0,leak_feature,0.27920451307399247,0.07609844858728065,0.7946763002950262
age,abcd,83.0,leak_feature,0.2765370739934234,0.054995028029271475,0.8311639322624855
age,hbn,34.0,leak_feature,0.7861881370499376,0.610508759994755,0.9481778919876487
attn,pnc,77.0,leak_feature,0.4422044483478319,0.1946676640983589,0.755376432299522
age,hbn,37.0,leak_feature,0.7849617184566672,0.6094049249134819,0.9475919565355488
mr,pnc,40.0,leak_feature,0.4603281415072729,0.2113703919108274,0.7880417148310422
age,hbn,66.0,leak_feature,0.781838700896999,0.6058172095463045,0.9474651125199459
mr,abcd,81.0,leak_feature,0.26936548717649034,0.06944573827494538,0.8713087124372211
attn,hbn,44.0,leak_feature,0.4986103466659862,0.2419381330592023,0.6886353097971549
attn,abcd,33.0,leak_feature,0.15632664640694344,-0.09002125697773278,0.7930912667906138
mr,hcpd,71.0,leak_feature,0.5018156823902095,0.24146218341551307,0.8214950783276718
age,pnc,76.0,leak_feature,0.7141549330140913,0.5012692225333948,0.8817863952686562
attn,pnc,14.0,leak_feature,0.44803288667746566,0.19752312454714327,0.7215888496892563
mr,hbn,68.0,leak_feature,0.3472978958180944,0.11158976145243693,0.7519222615829199
mr,hcpd,29.0,leak_feature,0.4633359263584148,0.2123118236561976,0.8215229203097769
mr,hcpd,7.0,leak_feature,0.4486458700412594,0.20006160515065363,0.8212150080761459
mr,hcpd,75.0,leak_feature,0.4558878058997349,0.2044397592655416,0.8165572342903265
attn,abcd,87.0,leak_feature,0.16426324774799478,-0.08702754417281833,0.8059432186185682
mr,pnc,26.0,leak_feature,0.47962898783058505,0.2286081000740583,0.8128354586579422
age,hbn,54.0,leak_subj_20,0.8295900696174675,0.6834869232213401,
age,hbn,75.0,leak_subj_20,0.8186877701908294,0.66680477374942,
age,hbn,17.0,leak_subj_20,0.81481215191061,0.6607410364278893,
attn,hcpd,44.0,leak_subj_20,0.47398733974339224,0.21321222830100417,
attn,abcd,60.0,leak_subj_20,0.46306841061405957,0.20148249750223157,
attn,hbn,74.0,leak_subj_20,0.4769620156645748,0.20673753222788172,
age,pnc,67.0,leak_subj_20,0.7442473217458636,0.55314343740494,
mr,abcd,16.0,leak_subj_20,0.5291661295661197,0.2697010511809196,
mr,hbn,11.0,leak_subj_20,0.624619268750496,0.3885853688204012,
attn,pnc,39.0,leak_subj_20,0.5147264404653955,0.24940145113735612,
age,abcd,90.0,leak_subj_20,0.5231766492526503,0.2714482425199668,
age,abcd,41.0,leak_subj_20,0.5272187114182656,0.2763870531369048,
attn,hcpd,32.0,leak_subj_20,0.5528006690874719,0.30085619872245417,
attn,hcpd,94.0,leak_subj_20,0.48357473002713,0.2257679784876756,
age,pnc,96.0,leak_subj_20,0.752477337653727,0.5648190626186108,
attn,hbn,13.0,leak_subj_20,0.437267057857124,0.1649863974675092,
age,hcpd,65.0,leak_subj_20,0.8631753654793226,0.7421895548064952,
mr,pnc,38.0,leak_subj_20,0.534322139883903,0.28200933531539274,
mr,hbn,35.0,leak_subj_20,0.5791390603137971,0.33316660623965155,
age,hcpd,15.0,leak_subj_20,0.8548288856610053,0.7265719319863454,
age,abcd,99.0,leak_subj_20,0.5348941554008825,0.28470109219374595,
age,hbn,91.0,leak_subj_20,0.8174044807633314,0.6654953575954227,
attn,abcd,74.0,leak_subj_20,0.47456214685660597,0.21209533402227032,
attn,abcd,72.0,leak_subj_20,0.47763148251424997,0.21237221310113807,
age,pnc,9.0,leak_subj_20,0.7407986805439885,0.5472056043975543,
age,hbn,50.0,leak_subj_20,0.824109026777098,0.6757368736073595,
age,hbn,6.0,leak_subj_20,0.8234421146869213,0.6716097881913417,
age,pnc,17.0,leak_subj_20,0.7635457105755437,0.5812548629618368,
attn,hcpd,5.0,leak_subj_20,0.4742537709796226,0.21049434769252184,
age,abcd,92.0,leak_subj_20,0.537108423495088,0.28708597575206596,
age,pnc,71.0,leak_subj_20,0.7705697763928532,0.5917653866487975,
mr,hcpd,43.0,leak_subj_20,0.5260449017642065,0.2746888004317629,
attn,hcpd,29.0,leak_subj_20,0.4984447785187927,0.23861697011784466,
age,hcpd,34.0,leak_subj_20,0.868941583367263,0.7512815159582172,
mr,hbn,45.0,leak_subj_20,0.5487684423134438,0.2956957318447395,
age,hcpd,28.0,leak_subj_20,0.8659653860780522,0.7464583042310493,
mr,pnc,56.0,leak_subj_20,0.5416672124930604,0.2890300369804081,
mr,hcpd,17.0,leak_subj_20,0.6200274546360607,0.38308390198472053,
attn,pnc,26.0,leak_subj_20,0.4342425280726254,0.16634800698772234,
mr,abcd,87.0,leak_subj_20,0.5281926282490922,0.27010745841635175,
attn,abcd,91.0,leak_subj_20,0.4897736431170969,0.22833798228188773,
attn,pnc,79.0,leak_subj_20,0.4655242705127464,0.20155555569944228,
attn,abcd,50.0,leak_subj_20,0.4504647696913992,0.18633635720839703,
age,abcd,94.0,leak_subj_20,0.523472130953875,0.27164233026051454,
mr,hcpd,94.0,leak_subj_20,0.5453663259528093,0.29396972840726987,
attn,hcpd,58.0,leak_subj_20,0.4732137283890481,0.2116759258912705,
mr,hbn,40.0,leak_subj_20,0.5974083700480207,0.3553428437231525,
attn,abcd,69.0,leak_subj_20,0.4747637117988285,0.21066420788296358,
mr,abcd,41.0,leak_subj_20,0.5435168421224907,0.28623602434212814,
mr,abcd,4.0,leak_subj_20,0.5512224462296659,0.2960833686657821,
age,hbn,40.0,leak_subj_20,0.8292336499674745,0.6849086494522048,
age,pnc,50.0,leak_subj_20,0.7611865473607117,0.5780669302752193,
mr,pnc,73.0,leak_subj_20,0.5441205224839142,0.29032870162698,
attn,pnc,17.0,leak_subj_20,0.40104246615262257,0.13377534045798634,
mr,hbn,64.0,leak_subj_20,0.6313983001696665,0.39707279887959257,
attn,hcpd,36.0,leak_subj_20,0.33341127992443625,0.09061565654463943,
mr,abcd,92.0,leak_subj_20,0.5371850024866409,0.28088899371628107,
attn,pnc,15.0,leak_subj_20,0.4110771637393865,0.14585067753145153,
attn,pnc,65.0,leak_subj_20,0.4395539527544972,0.17193009793587333,
age,pnc,12.0,leak_subj_20,0.7495661714921755,0.5605015849803197,
mr,hcpd,21.0,leak_subj_20,0.5503887029060452,0.30001863918733396,
attn,hcpd,23.0,leak_subj_20,0.4627080008220381,0.2015446738968678,
attn,hbn,78.0,leak_subj_20,0.4459303542814784,0.17077352204662133,
mr,abcd,36.0,leak_subj_20,0.5347136476005424,0.2767349995766074,
attn,hcpd,49.0,leak_subj_20,0.43566758081498747,0.17146153218448068,
attn,hbn,45.0,leak_subj_20,0.43892723532315026,0.1694781178067063,
attn,abcd,28.0,leak_subj_20,0.4824481417063492,0.21725932798715952,
mr,hbn,1.0,leak_subj_20,0.5986919309805372,0.3568035283212364,
attn,hcpd,14.0,leak_subj_20,0.4776595623351572,0.21915158403049195,
attn,hcpd,39.0,leak_subj_20,0.45318340265759505,0.19387642504721314,
age,hbn,84.0,leak_subj_20,0.8205442487397018,0.6702073031632718,
age,abcd,54.0,leak_subj_20,0.5314269661054206,0.28091776473497776,
attn,hbn,61.0,leak_subj_20,0.45569204565409666,0.18042213615426372,
attn,pnc,69.0,leak_subj_20,0.4144343515566619,0.14831833041834797,
attn,hbn,53.0,leak_subj_20,0.40464747241755483,0.1298144263085631,
mr,abcd,94.0,leak_subj_20,0.5371659899301537,0.28060691707930563,
age,hbn,77.0,leak_subj_20,0.8223373824089147,0.6726984427304126,
age,hcpd,68.0,leak_subj_20,0.8545242523594615,0.7251786799996689,
attn,hbn,77.0,leak_subj_20,0.4245098521932912,0.15619158818709655,
attn,abcd,11.0,leak_subj_20,0.47393649827440054,0.20864260234011112,
attn,abcd,8.0,leak_subj_20,0.49166932210610986,0.22660893512495905,
attn,abcd,71.0,leak_subj_20,0.48452317697348524,0.2191599079347234,
age,abcd,93.0,leak_subj_20,0.532806357856474,0.2821250949086167,
mr,pnc,41.0,leak_subj_20,0.5289742691172057,0.27204407993904567,
mr,pnc,12.0,leak_subj_20,0.5665819841635873,0.3150495758645172,
mr,hbn,87.0,leak_subj_20,0.5660172759005536,0.3181018900808782,
attn,hcpd,1.0,leak_subj_20,0.44037525780999787,0.17471028750384654,
attn,pnc,96.0,leak_subj_20,0.4415116493533193,0.1735343023724768,
attn,abcd,39.0,leak_subj_20,0.4867726676431557,0.22210181998432343,
mr,abcd,12.0,leak_subj_20,0.5288231981901951,0.2703768495800677,
mr,pnc,47.0,leak_subj_20,0.5530650063559764,0.3017766076387496,
attn,hbn,65.0,leak_subj_20,0.4249703186026819,0.14711423283892477,
attn,abcd,90.0,leak_subj_20,0.4844166638528694,0.2178254278282502,
age,pnc,73.0,leak_subj_20,0.7512751127474432,0.5610664266646631,
mr,hcpd,4.0,leak_subj_20,0.5988988958254653,0.3564573876711026,
age,pnc,44.0,leak_subj_20,0.7294702466638571,0.5311312754328186,
age,pnc,18.0,leak_subj_20,0.7633388459784989,0.5804588840695131,
attn,pnc,91.0,leak_subj_20,0.4740988505542902,0.20484046722259286,
attn,hcpd,90.0,leak_subj_20,0.5574466197057444,0.3014004174726157,
mr,pnc,50.0,leak_subj_20,0.5657061915031512,0.31477976301091304,
age,hbn,0.0,leak_subj_20,0.8329594513289348,0.6910911406721603,
age,pnc,26.0,leak_subj_20,0.7581655663473337,0.5723784291817218,
mr,pnc,49.0,leak_subj_20,0.5111972921087526,0.2512909347281026,
mr,pnc,25.0,leak_subj_20,0.5466671163501661,0.2941059301464558,
mr,pnc,27.0,leak_subj_20,0.5345629548659395,0.2807130859529241,
attn,pnc,46.0,leak_subj_20,0.4589890695871923,0.19461384879694643,
age,pnc,55.0,leak_subj_20,0.7359378484204708,0.5398603796791674,
attn,hbn,30.0,leak_subj_20,0.460612099186492,0.18773199212786873,
mr,pnc,4.0,leak_subj_20,0.5615393231178143,0.3118960748828653,
age,hbn,19.0,leak_subj_20,0.8263006842172956,0.6790041808070447,
attn,hcpd,31.0,leak_subj_20,0.3351411239954498,0.08434626138180246,
attn,hcpd,81.0,leak_subj_20,0.5691757555435192,0.3175217713447651,
