pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
age,hcpddti,91.0,leak_subj_20,0.768227144211919,0.5890802873030931,0.9062171184175146,0.8240056318197818,
attn,hcpddti,28.0,leak_subj_20,0.3821148630778586,0.1419959239381816,0.8083749116525804,0.683083511777302,
mr,hcpddti,73.0,leak_subj_20,0.473496954112467,0.22370410110228856,0.6866427238354604,0.8776699029126214,
mr,hcpddti,24.0,leak_subj_20,0.4236236997824518,0.17877741590967955,0.6265019848196696,0.8767072720561092,
mr,hcpddti,44.0,leak_subj_20,0.4079051375847546,0.1618514729046726,0.7766426392251305,0.8477709314969192,
age,hcpddti,37.0,leak_subj_20,0.7598969225569763,0.5765031512270609,0.9144986494174712,0.8393928697493823,
attn,hcpddti,98.0,leak_subj_20,0.3455871687382985,0.10296637275060228,0.8151532667428173,0.6511085180863477,
attn,hcpddti,52.0,leak_subj_20,0.4722855059566159,0.22068937275252842,0.8133828021725067,0.6682319793378727,
mr,hcpddti,4.0,leak_subj_20,0.46529115737937726,0.21580302568841347,0.7847835287849316,0.8679530836171018,
attn,hcpddti,65.0,leak_subj_20,0.3591322596735482,0.12033110746582998,0.835131088215477,0.6815329448677723,
mr,hcpddti,10.0,leak_subj_20,0.4584908956465215,0.20982663449064676,0.7430418366992553,0.8826750097770825,
attn,hcpddti,85.0,leak_subj_20,0.3960535462020314,0.14821717490812303,0.7724158555213702,0.6576763485477178,
attn,hcpddti,31.0,leak_subj_20,0.41984889090156935,0.16676579370226086,0.8084797353897877,0.6420883901992215,
age,hcpddti,89.0,leak_subj_20,0.789402005499099,0.6203282881692119,0.9167707041261268,0.8466786355475763,
mr,hcpddti,18.0,leak_subj_20,0.4445093021772475,0.19694402160068403,0.7834597897289252,0.8693333333333333,
attn,hcpddti,39.0,leak_subj_20,0.3114446418381228,0.0735184732522195,0.8142595635840169,0.6840309372156506,
attn,hcpddti,29.0,leak_subj_20,0.454297427301317,0.20389094883845837,0.7755988203951427,0.6491750687442713,
attn,hcpddti,41.0,leak_subj_20,0.36464305635610883,0.12536851570864094,0.8174374404688516,0.6733121884911645,
attn,hcpddti,34.0,leak_subj_20,0.4149706612329663,0.16552889998190845,0.7891217001864222,0.6278696051423324,
attn,hcpddti,27.0,leak_subj_20,0.41568223039691016,0.16602665376041525,0.823447196360942,0.6481567895473636,
age,hcpddti,73.0,leak_subj_20,0.7737806641130176,0.5952219877849043,0.9219251379073181,0.8433820906171958,
attn,hcpddti,89.0,leak_subj_20,0.30820579611128235,0.07114146832092927,0.7870997315480541,0.6811594202898551,
attn,hcpddti,49.0,leak_subj_20,0.406187674100565,0.15643854710989014,0.750579311102826,0.6546711153479504,
mr,hcpddti,15.0,leak_subj_20,0.38824500272185875,0.1499981705227179,0.7113446143211142,0.867755737067289,
mr,hcpddti,71.0,leak_subj_20,0.41643233853961537,0.16688744742505668,0.7992342744395345,0.8927738927738927,
age,hcpddti,28.0,leak_subj_20,0.8042370676992066,0.6440951547040041,0.8923848574233335,0.8332147937411095,
mr,hcpddti,64.0,leak_subj_20,0.46242599541340135,0.21222193799866107,0.7423358995410131,0.8910776361529548,
attn,hcpddti,19.0,leak_subj_20,0.373397529487767,0.12635853652047513,0.8218458007705802,0.6298318410133217,
mr,hcpddti,17.0,leak_subj_20,0.4428599150211346,0.18938883229995251,0.7215252768228047,0.8467771639042357,
age,hcpddti,74.0,leak_subj_20,0.7819605610406345,0.6094740872681561,0.9134330291384343,0.8366477272727273,
attn,hcpddti,84.0,leak_subj_20,0.36813462002631653,0.13133350250508424,0.7984861965392699,0.6529638882580059,
attn,hcpddti,87.0,leak_subj_20,0.3336448514288986,0.10145233135984622,0.7860288193556075,0.6739232209737828,
mr,hcpddti,96.0,leak_subj_20,0.3378714364986118,0.10720128521961814,0.7063115266332969,0.8389166072701354,
age,hcpddti,5.0,leak_subj_20,0.7941994684326728,0.6280061620023258,0.9009096957724629,0.827708703374778,
mr,hcpddti,13.0,leak_subj_20,0.43184593276281147,0.18550025296954087,0.7544083844170887,0.8789355322338831,
age,hcpddti,72.0,leak_subj_20,0.7888186636838345,0.6194186537147524,0.9247538763427399,0.8369603995718873,
mr,hcpddti,25.0,leak_subj_20,0.43647178600348496,0.1821821783357419,0.7556357706007231,0.8444185141968106,
age,hcpddti,66.0,leak_subj_20,0.7637862971974857,0.5817806100763274,0.9197039499696966,0.8223911541119557,
age,hcpddti,2.0,leak_subj_20,0.7661369861138801,0.5861640205991645,0.8935816025987998,0.82226148409894,
age,hcpddti,54.0,leak_subj_20,0.7736022831376899,0.5960841746452404,0.9084724374344795,0.8318021201413428,
attn,hcpddti,55.0,leak_subj_20,0.3933244779810938,0.14518965934747952,0.799042280207188,0.6613720073664825,
attn,hcpddti,43.0,leak_subj_20,0.3419096721597064,0.08729357168500151,0.7543101963674702,0.6507402422611036,
attn,hcpddti,54.0,leak_subj_20,0.3649710572408639,0.1152504210345987,0.7891510589125905,0.6334934797529169,
mr,hcpddti,48.0,leak_subj_20,0.4224275081083051,0.17617868398112446,0.7219752144922648,0.8765957446808511,
mr,hcpddti,63.0,leak_subj_20,0.39150601501116017,0.15212523698072533,0.7339595482104465,0.9012104646622413,
mr,hcpddti,32.0,leak_subj_20,0.4111507045893007,0.1626852504748204,0.7717831095396399,0.9187153053132434,
age,hcpddti,78.0,leak_subj_20,0.7923093371743546,0.6253110798609218,0.9052069464840471,0.8386075949367089,
mr,hcpddti,33.0,leak_subj_20,0.4516329590258351,0.20286265796453706,0.7822167038427195,0.8758339510748703,
attn,hcpddti,46.0,leak_subj_20,0.28614897818352597,0.04725313457396252,0.8164489528220582,0.6839644693782141,
age,hcpddti,67.0,leak_subj_20,0.7894489314085543,0.6212077267875846,0.9167073281193008,0.8319327731092437,
attn,hcpddti,14.0,leak_subj_20,0.4571381477158533,0.20411182150412355,0.8011969903161259,0.6340077290293249,
age,hcpddti,11.0,leak_subj_20,0.7875204052299054,0.6169303634121275,0.9114242848128307,0.8230337078651685,
attn,hcpddti,69.0,leak_subj_20,0.5066347764930218,0.2544816660389211,0.7998671651170797,0.5778795811518325,
age,hcpddti,30.0,leak_subj_20,0.7749271841136766,0.5991299793056202,0.9137329940138873,0.8312146892655368,
age,hcpddti,8.0,leak_subj_20,0.7907961275030027,0.6231547646807652,0.9168835743405929,0.8392664509169363,
mr,hcpddti,97.0,leak_subj_20,0.3829558537673362,0.1464466843142438,0.7386491569921361,0.8751423149905123,
attn,hcpddti,82.0,leak_subj_20,0.3041946731741199,0.07233322910487239,0.7913982854627976,0.6665874524714829,
age,hcpddti,15.0,leak_subj_20,0.7869991905025268,0.6181917873501104,0.9102595233817773,0.8499108734402852,
attn,hcpddti,79.0,leak_subj_20,0.4562904881568264,0.20349769448577537,0.8082229233206419,0.6456728590847304,
age,hcpddti,94.0,leak_subj_20,0.789619246002762,0.6211078553863179,0.9123561848805455,0.8270440251572327,
mr,hcpddti,52.0,leak_subj_20,0.4230098392203061,0.17601491291825022,0.7912588564787908,0.9097714736012609,
attn,hcpddti,13.0,leak_subj_20,0.5147621582320435,0.26333684688038317,0.7895308938881549,0.6276131403629681,
mr,hcpddti,3.0,leak_subj_20,0.4135621156821396,0.1707146987686532,0.7572898232056176,0.8681361175560711,
age,hcpddti,19.0,leak_subj_20,0.7933609014997964,0.6262973767271038,0.9142051352306012,0.8405081157374735,
attn,hcpddti,32.0,leak_subj_20,0.43900932662206793,0.18991625795455136,0.8113261887719804,0.6544943820224719,
attn,hcpddti,53.0,leak_subj_20,0.37634049098175876,0.13552651550244532,0.8143624933643949,0.6491548652352672,
age,hcpddti,81.0,leak_subj_20,0.7766567817848669,0.6025768764429451,0.8995249873551457,0.8343926553672316,
attn,hcpddti,80.0,leak_subj_20,0.32711259456490227,0.09261732547603285,0.8120875471915061,0.675258918296893,
mr,hcpddti,67.0,leak_subj_20,0.43997617625944824,0.1928388773466766,0.7758949865791382,0.9014526894385552,
attn,hcpddti,23.0,leak_subj_20,0.28429630415080925,0.0541742010040126,0.7788163585769647,0.6660516605166051,
mr,hcpddti,37.0,leak_subj_20,0.3891011128247095,0.1447617224748481,0.7482841010834835,0.9012775842044135,
attn,hcpddti,75.0,leak_subj_20,0.3527141242077788,0.10570678156775981,0.8209237794416231,0.6544819557625146,
attn,hcpddti,22.0,leak_subj_20,0.314832339840912,0.0873980268345459,0.7938025893792758,0.6603107344632768,
attn,hcpddti,81.0,leak_subj_20,0.4310863190164527,0.1806154294787904,0.8193964505081215,0.6252518468770987,
mr,hcpddti,89.0,leak_subj_20,0.3917111494668319,0.15292496689793666,0.7438449540752035,0.9010903426791277,
mr,hcpddti,58.0,leak_subj_20,0.4591585171663841,0.20945161403800006,0.7444824295463562,0.8750975800156128,
mr,hcpddti,90.0,leak_subj_20,0.44678220253611783,0.19718587579902924,0.74285240699277,0.8705118411000764,
attn,hcpddti,24.0,leak_subj_20,0.37045609549189873,0.12535870463133292,0.822850349030362,0.7001431297709924,
age,hcpddti,76.0,leak_subj_20,0.7866587066461991,0.6150982969001664,0.9257570585053377,0.834044065387349,
mr,hcpddti,92.0,leak_subj_20,0.394161682488904,0.14387646808502352,0.6655436588562649,0.9064327485380117,
age,hcpddti,77.0,leak_subj_20,0.7878262003535744,0.6187973630491226,0.9120208661653059,0.8305741458259951,
mr,hcpddti,76.0,leak_subj_20,0.43557850948177634,0.18966417662984947,0.8633776144241202,0.8912446014919513,
age,hcpddti,87.0,leak_subj_20,0.7855550844391685,0.6161674922006395,0.913927233273807,0.8231729055258467,
mr,hcpddti,30.0,leak_subj_20,0.3785148428309673,0.14144312681554894,0.7679807596430434,0.8766037735849057,
mr,hcpddti,31.0,leak_subj_20,0.4282352652898227,0.17645844321474613,0.7078040067357081,0.8964414234306277,
attn,hcpddti,70.0,leak_subj_20,0.4262297903101059,0.17393406590688154,0.7569334551552438,0.6113867233640444,
mr,hcpddti,78.0,leak_subj_20,0.43592634612702164,0.18344807810330355,0.8187080620870176,0.8595890410958904,
age,hcpddti,82.0,leak_subj_20,0.7887516116558781,0.6196590771475534,0.905600966091866,0.8412811387900356,
attn,hcpddti,56.0,leak_subj_20,0.28361137415563326,0.0569790685346625,0.8290860577545311,0.6866045030702752,
age,hcpddti,97.0,leak_subj_20,0.7907527316043769,0.6225732795795852,0.9132593008592507,0.8302608695652174,
age,hcpddti,69.0,leak_subj_20,0.7834400042217812,0.6124320202447499,0.9194247728249613,0.8314447592067988,
mr,hcpddti,6.0,leak_subj_20,0.4163976067442435,0.16994225955267606,0.796207376093756,0.8720885834287896,
age,hcpddti,32.0,leak_subj_20,0.7709422252176908,0.5939792246209242,0.8955676608351051,0.8307365439093485,
age,hcpddti,10.0,leak_subj_20,0.7824929950916821,0.6099725051582482,0.9226035139090768,0.8524412296564196,
mr,hcpddti,99.0,leak_subj_20,0.42115067886497587,0.17323379934528804,0.754672081242042,0.8727205061406773,
attn,hcpddti,18.0,leak_subj_20,0.411966039525,0.16188708018544073,0.7984876401226589,0.6533455126741265,
attn,hcpddti,50.0,leak_subj_20,0.2843217179107376,0.05792951241001432,0.8248617772520926,0.7165467625899281,
mr,hcpddti,55.0,leak_subj_20,0.4740900475256267,0.22438393267678736,0.7530591186742389,0.8692277842452464,
attn,hcpddti,44.0,leak_subj_20,0.42059892483849154,0.16979932151546862,0.8158702207234814,0.6698224852071006,
mr,hcpddti,0.0,leak_subj_20,0.4389780343412187,0.19189081166610955,0.7211153437167083,0.8655934107076001,
age,hcpddti,34.0,leak_subj_20,0.7883694944942209,0.6185843684519416,0.9101208905722525,0.8466192170818505,
attn,hcpddti,51.0,leak_subj_20,0.32598572511764085,0.08737357752470898,0.7962609484464901,0.6639209225700164,
age,hcpddti,49.0,leak_subj_20,0.7900898559565722,0.6221116227080227,0.8989872815854664,0.8466810966810967,
attn,hcpddti,26.0,leak_subj_20,0.27099961178001647,0.036869331048487664,0.814016328245247,0.6929001203369435,
attn,hcpddti,97.0,leak_subj_20,0.4371043863740973,0.18848953340613672,0.8081571344203767,0.6635006784260515,
attn,hcpddti,25.0,leak_subj_20,0.40043761416020573,0.14937657007833416,0.7862893344776478,0.6190269331016507,
attn,hcpddti,37.0,leak_subj_20,0.3845615877294852,0.14495316017481097,0.7825253362565973,0.6557377049180327,
age,hcpddti,13.0,leak_subj_20,0.7791559585444532,0.6044884412445723,0.9133008378538886,0.8438833570412517,
attn,hcpddti,72.0,leak_subj_20,0.4151666467250998,0.1609539627538652,0.8003301298259974,0.6453020905122904,
age,hcpddti,96.0,leak_subj_20,0.780244466205547,0.6081792646602228,0.9211443650056691,0.8447718289615522,
age,hcpddti,51.0,leak_subj_20,0.778410143985853,0.6051174753794809,0.9260441721404169,0.8413547237076648,
attn,hcpddti,62.0,leak_subj_20,0.3358978751317076,0.09990327136825572,0.8209995381428788,0.6939706942109056,
age,hcpddti,9.0,leak_subj_20,0.78591237667685,0.6140000392887813,0.9057830295721955,0.829443447037702,
attn,hcpddti,60.0,leak_subj_20,0.41431667645758014,0.16988983135762692,0.7871472811939834,0.6487622606258757,
mr,hcpddti,49.0,leak_subj_20,0.4505252869126183,0.20257338206646913,0.7593904370880064,0.848587570621469,
attn,hcpddti,76.0,leak_subj_20,0.37616687150561784,0.1324323304686883,0.8005081145082843,0.6707510778307239,
mr,hcpddti,72.0,leak_subj_20,0.410227825725797,0.16740096010325145,0.7885161120159061,0.8839800230503265,
age,hcpddti,84.0,leak_subj_20,0.7770031970652918,0.6011092271994272,0.9124834815760925,0.8268019594121764,
age,hcpddti,98.0,leak_subj_20,0.7622762917122058,0.5799089684140607,0.8705100139482663,0.839572192513369,
age,hcpddti,80.0,leak_subj_20,0.7768674323516782,0.6025906331088122,0.9111984676197693,0.8347487615003538,
mr,hcpddti,29.0,leak_subj_20,0.44251243533544615,0.19022627973656614,0.7705776285189161,0.8948776758409785,
attn,hcpddti,30.0,leak_subj_20,0.40532068038206337,0.1494071746439669,0.7496371430719564,0.6354285714285715,
attn,hcpddti,61.0,leak_subj_20,0.3603863872647196,0.11530026151472705,0.8173373057937433,0.6759697256385998,
age,hcpddti,43.0,leak_subj_20,0.7764717475136627,0.6000527346237138,0.9146139094768608,0.8311188811188811,
age,hcpddti,50.0,leak_subj_20,0.7945785428523137,0.630513778412287,0.9222600484653035,0.8325035561877667,
age,hcpddti,42.0,leak_subj_20,0.7741878038899775,0.5980366276134428,0.9224141371490102,0.8419905557573556,
age,hcpddti,83.0,leak_subj_20,0.7865536448153618,0.6173874698904909,0.9167133330572349,0.8207157604955265,
attn,hcpddti,58.0,leak_subj_20,0.36477300878784813,0.11110973152768722,0.7945656151408604,0.6262190973009752,
attn,hcpddti,68.0,leak_subj_20,0.3494308001585983,0.11542094646888434,0.7809526638615715,0.6688281611857342,
age,hcpddti,3.0,leak_subj_20,0.7999717439596525,0.6389384887097523,0.8893223981383934,0.8407643312101911,
attn,hcpddti,74.0,leak_subj_20,0.3342024862211995,0.09733944436639042,0.8186415101011855,0.6993879472693032,
attn,hcpddti,2.0,leak_subj_20,0.43393083455583104,0.1811583984126175,0.8068267564579042,0.6115828434574352,
mr,hcpddti,86.0,leak_subj_20,0.40558563566342953,0.158642267863236,0.7695855188418754,0.8797610156833457,
attn,hcpddti,67.0,leak_subj_20,0.4106885629799713,0.15875651287458725,0.7790081677968838,0.657202216066482,
age,hcpddti,29.0,leak_subj_20,0.7621970535812346,0.580328646084719,0.9149637385022158,0.8505210204814948,
age,hcpddti,63.0,leak_subj_20,0.7758546842162294,0.5994897872634043,0.9158492801331098,0.8353314527503526,
age,hcpddti,48.0,leak_subj_20,0.7846185778626494,0.6133804255078684,0.9006520673687813,0.8207910395519776,
age,hcpddti,45.0,leak_subj_20,0.787495621701263,0.6191828921733576,0.8897002603590385,0.8426252646436133,
attn,hcpddti,33.0,leak_subj_20,0.4318353764226881,0.18389642713179932,0.8177162149264293,0.6657355679702048,
mr,hcpddti,42.0,leak_subj_20,0.41849298417126035,0.1723965587831584,0.7592310098687636,0.8952155001977066,
attn,hcpddti,59.0,leak_subj_20,0.3745551179204173,0.13052101457274845,0.797220244557573,0.6711781672953184,
attn,hcpddti,35.0,leak_subj_20,0.4948334634380731,0.2441381448396286,0.7922239478467903,0.6292372881355932,
attn,hcpddti,4.0,leak_subj_20,0.37387031404300064,0.1327694638040844,0.8086620426010764,0.6668929622086445,
mr,hcpddti,98.0,leak_subj_20,0.42745985646579315,0.1782799459443306,0.7870515829664182,0.8668467773060594,
attn,hcpddti,77.0,leak_subj_20,0.4411389565555694,0.193318512125897,0.7926744343728741,0.6109870477891916,
attn,hcpddti,91.0,leak_subj_20,0.31731486610049686,0.0886380112864339,0.783418579371281,0.5970182465509568,
attn,hcpddti,8.0,leak_subj_20,0.46537766495630856,0.2097069048798771,0.786096876183617,0.6395159413544333,
attn,hcpddti,63.0,leak_subj_20,0.44655482415566905,0.1983126128247703,0.8043943813466726,0.6622095572117492,
age,hcpddti,21.0,leak_subj_20,0.771911541030792,0.5928130534519176,0.9175525631833881,0.8365217391304348,
mr,hcpddti,69.0,leak_subj_20,0.43554201765181955,0.18637982070198766,0.7821759517225674,0.8755868544600939,
attn,hcpddti,6.0,leak_subj_20,0.3708033644479065,0.1260937559236871,0.7986662637108984,0.6399181632189134,
age,hcpddti,64.0,leak_subj_20,0.7945942519547502,0.6296089885985341,0.9280316476610654,0.8364219529579473,
age,hcpddti,58.0,leak_subj_20,0.7838479904095674,0.6123159934238684,0.9122753783311648,0.8325598000714031,
mr,hcpddti,74.0,leak_subj_20,0.4366614037372626,0.18700465374342934,0.7660604131650647,0.905019305019305,
age,hcpddti,38.0,leak_subj_20,0.7858799216042683,0.6154696971443483,0.9118890929806925,0.8429577464788732,
age,hcpddti,18.0,leak_subj_20,0.8018138840258268,0.639193441996309,0.9139443873358734,0.8404332129963898,
mr,hcpddti,23.0,leak_subj_20,0.4110563155052185,0.16334326737471816,0.7097943359146826,0.8540599853694221,
age,hcpddti,56.0,leak_subj_20,0.7538310458063497,0.5675983252624609,0.9196058815931653,0.8328053502287927,
attn,hcpddti,36.0,leak_subj_20,0.42840917862222294,0.17776618580623482,0.7796177434594642,0.657981220657277,
age,hcpddti,62.0,leak_subj_20,0.7947232686423186,0.6290570000652607,0.9058368241282687,0.8258289703315881,
mr,hcpddti,22.0,leak_subj_20,0.40339747952679733,0.15618766775224568,0.7722771694334691,0.9018028385116993,
attn,hcpddti,94.0,leak_subj_20,0.2354707685894472,0.01630230550890055,0.8318488134368833,0.6873857404021938,
age,hcpddti,79.0,leak_subj_20,0.7881200486396426,0.6189212891889272,0.905621558654311,0.8466499462558222,
mr,hcpddti,95.0,leak_subj_20,0.39683198545026,0.1541152140767177,0.7572897371654124,0.9057942451714623,
attn,hcpddti,95.0,leak_subj_20,0.31472294128976974,0.0761755719360544,0.8168513439085343,0.6913953488372093,
mr,hcpddti,20.0,leak_subj_20,0.4342941425271225,0.18063929972742854,0.7402125500389836,0.8606461658232776,
