pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp,spearman_network_feat
age,abcd,92.0,gold_minus_covars,0.14064872547218438,0.015689544747116035,0.8674957410215012,0.7809236481782316,0.9617156130946777,0.8042497930844258
age,pnc,71.0,gold_minus_covars,0.6763961218621044,0.4571773901881434,0.5900623419295807,0.6070110701107011,0.8663966336592008,0.31813836029348735
mr,hcpd,43.0,gold_minus_covars,0.3538963490140572,0.1091223823658567,0.4667918817830042,0.44994866529774125,0.6618521380669864,0.5636307881935083
attn,hcpd,29.0,gold_minus_covars,0.07371142880384113,-0.21951757768541835,0.7338601685126622,0.674915858245892,0.8030580391362739,0.6977772237372201
age,hcpd,34.0,gold_minus_covars,0.8659065369179219,0.7486737041239493,0.48209278500294594,0.562255285826155,0.9133653146536099,0.45952581577103435
mr,hbn,45.0,gold_minus_covars,0.3400236645781708,0.07532924585168654,0.3080699292545944,0.26007625272331153,0.489629067352938,0.3054528401081342
age,hcpd,28.0,gold_minus_covars,0.867602618588848,0.7522366228021578,0.48332187685577604,0.5748829953198128,0.91867485880171,0.48600561702259176
mr,pnc,56.0,gold_minus_covars,0.2867051496852732,0.03423068373872751,0.5557360900807733,0.4919826927971494,0.6996539819950919,0.42816942059311647
mr,hcpd,17.0,gold_minus_covars,0.35038312901923063,0.09790616051493428,0.48160128413530195,0.46304675716440424,0.6743256174941196,0.5385961438804096
attn,pnc,26.0,gold_minus_covars,0.047828562110292974,-0.16907731098309142,0.8204623169120336,0.7264321608040201,0.8557851574478588,0.6888969063987294
mr,abcd,87.0,gold_minus_covars,0.12212926534669352,0.0113412854826479,0.6096782270392979,0.6116152450090744,0.716474310403679,0.6380971284280325
attn,abcd,91.0,gold_minus_covars,0.07931386530099305,-0.02189623954401765,0.740446202983909,0.7627620783956244,0.7890657458887398,0.8483908233951615
attn,pnc,79.0,gold_minus_covars,0.02242791083576297,-0.18731058273933598,0.8344810976461704,0.7316780136163397,0.8567032783399028,0.7514836672439048
attn,abcd,50.0,gold_minus_covars,0.06516339641939886,-0.015345827429446013,0.7343940834942175,0.7770659833440102,0.8385893191964826,0.8877103752378072
age,abcd,94.0,gold_minus_covars,0.10896543198375823,-0.009857968270709616,0.804181466687062,0.7874843554443054,0.9435045214366408,0.8585446811027302
mr,hcpd,94.0,gold_minus_covars,0.30721612249874974,0.03717239534259498,0.477519269574409,0.4472563267351541,0.657954862412915,0.5180922832714023
attn,hcpd,58.0,gold_minus_covars,0.0715360218875535,-0.2026403135024204,0.7459857227069544,0.661980198019802,0.7830934184117687,0.7330663637392302
mr,hbn,40.0,gold_minus_covars,0.3147677743759409,0.06492783752418996,0.3066915660346724,0.2549877015578027,0.47566679368666703,0.3644005123340338
attn,abcd,69.0,gold_minus_covars,0.07846330696240716,-0.0030667323491213594,0.8344888211627478,0.7744429286039108,0.9184333585875075,0.9162081730743077
mr,abcd,41.0,gold_minus_covars,0.11420920298704153,0.008377753257051923,0.6663486378766247,0.6138453217955652,0.7988850933104366,0.59585828742148
mr,abcd,4.0,gold_minus_covars,0.12290237190375441,0.011490565441923062,0.6747789197528333,0.6242650988776055,0.8014365575840483,0.6005123028657381
age,hbn,40.0,gold_minus_covars,0.7641857079112152,0.5825064683383887,0.5672499092090983,0.5449715370018975,0.9169920303952261,0.41541292590989154
age,pnc,50.0,gold_minus_covars,0.6923704748520976,0.47840657345101356,0.5960622363563124,0.611090573012939,0.8746500703045719,0.28025110036799195
mr,pnc,73.0,gold_minus_covars,0.3089908429903669,0.06181801564303713,0.5453975317869343,0.48460543337645534,0.6565264459442103,0.43671194335802466
attn,pnc,17.0,gold_minus_covars,0.0178496531390257,-0.18974414448687482,0.8287174835525055,0.7425065379199356,0.8684742477313049,0.7211299113607225
mr,hbn,64.0,gold_minus_covars,0.34267927079270993,0.07904046499246042,0.31840368234416594,0.2566976489885183,0.5043631570890493,0.34719867261671883
attn,hcpd,36.0,gold_minus_covars,0.04740110806597671,-0.24599611914434982,0.741727433121557,0.6955284552845529,0.8069438295019548,0.7688435885073833
mr,abcd,92.0,gold_minus_covars,0.12026142105078161,0.010872109046211942,0.6813445983956945,0.6232080064917501,0.8059413153490123,0.5924950391733381
attn,pnc,15.0,gold_minus_covars,0.05435142855836998,-0.1526720109939379,0.820713780653857,0.7225480283114257,0.847130659873366,0.7402590379303485
attn,pnc,65.0,gold_minus_covars,0.033270214586250915,-0.17613970236037613,0.8185256371620802,0.725669099756691,0.851255746049859,0.6853973122789212
age,pnc,12.0,gold_minus_covars,0.6655829463408278,0.4425901639475457,0.5814170431371671,0.6083425618309339,0.8659915960880856,0.2737768826318188
mr,hcpd,21.0,gold_minus_covars,0.3563384011363968,0.08900602368968158,0.4727777488001811,0.45788667687595713,0.6553744278841255,0.5420371941212611
attn,hcpd,23.0,gold_minus_covars,0.007197758336061503,-0.3000916592174594,0.7232100547995581,0.6630581867388363,0.7955108363212932,0.7066782123876358
attn,hbn,78.0,gold_minus_covars,0.03485460731213214,-0.16816370335395936,0.8372456408835837,0.7442136498516321,0.8628133121535,0.7714661952521827
mr,abcd,36.0,gold_minus_covars,0.11768989927053342,0.009779340081902288,0.6819492737801864,0.6206140350877193,0.8152978549245723,0.6690957630194362
attn,hcpd,49.0,gold_minus_covars,0.08815221987902054,-0.16576320411344447,0.7408636591893788,0.6792569659442724,0.782770381199129,0.7139867965250918
attn,hbn,45.0,gold_minus_covars,0.0075793937570385736,-0.17985322177604735,0.8350529487852243,0.727768048258416,0.8801449121670503,0.7423922652144924
attn,abcd,28.0,gold_minus_covars,0.07886614481238928,-0.009894171910416416,0.7400486538282077,0.7714669051878354,0.8485354156212223,0.9278279850707706
mr,hbn,1.0,gold_minus_covars,0.35062033708774515,0.10650099477128117,0.3173809661339543,0.26391184573002757,0.5201099461654182,0.2980266245310385
attn,hcpd,14.0,gold_minus_covars,0.027725052612402268,-0.24064529321175931,0.7347609741306564,0.662405113863364,0.7938697123859966,0.7219446199424846
attn,hcpd,39.0,gold_minus_covars,0.07215024495888035,-0.1994758076559895,0.7445750701584493,0.6765596608116293,0.7914143748292366,0.7215888596946609
age,hbn,84.0,gold_minus_covars,0.7698968036424669,0.5915729083417753,0.5799634686871525,0.5562356541698547,0.9150699935208674,0.4069918467184375
age,abcd,54.0,gold_minus_covars,0.11347398881341199,-0.004773898961535794,0.8448177402622882,0.7968640299555347,0.9498402188208689,0.7568727907371777
attn,hbn,61.0,gold_minus_covars,0.060348317937938316,-0.15805281023318596,0.8380819256286284,0.7436527436527437,0.8882077227222693,0.7535358657228863
attn,pnc,69.0,gold_minus_covars,0.028826051650673135,-0.1905170777783045,0.8267488594346859,0.7380807466017448,0.8643809734729894,0.797532289486976
attn,hbn,53.0,gold_minus_covars,0.016662092805621732,-0.18550747190931482,0.8339012043760372,0.7307768726405722,0.8758697846711441,0.7770000913335234
mr,abcd,94.0,gold_minus_covars,0.1223504796265194,0.011239294779810227,0.6814096897149093,0.6187263896384242,0.8110112470553028,0.6315305242961785
age,hbn,77.0,gold_minus_covars,0.760944028537654,0.5783249091591369,0.5746234843794414,0.5503228256741359,0.9169571604662733,0.48790518975414504
age,hcpd,68.0,gold_minus_covars,0.8657237041574141,0.7492715008869005,0.5101242547796052,0.5671875,0.9166967428586954,0.4876508751070588
attn,hbn,77.0,gold_minus_covars,0.03961795695497235,-0.16851720520990354,0.8369552708910225,0.7274,0.8784872630488765,0.7609495634605672
attn,abcd,11.0,gold_minus_covars,0.08473180345301144,-0.00010413785045426671,0.8425837695207963,0.7677800499886389,0.9134753105692877,0.8281348667260878
attn,abcd,8.0,gold_minus_covars,0.056223582629834616,-0.020843058875894993,0.7735606620536845,0.7657365347177157,0.8838416347535012,0.9154370654249004
attn,abcd,71.0,gold_minus_covars,0.07248617543159101,-0.004436720748491663,0.8228055871563776,0.7852214555975963,0.9146886731333842,0.9009091898925542
age,abcd,93.0,gold_minus_covars,0.11127660752435711,-0.01039025685633721,0.7693349930672688,0.7828345288152362,0.8779894485746923,0.7756331630706221
mr,pnc,41.0,gold_minus_covars,0.27054511062892334,0.014724850558357816,0.5614766303863484,0.48750965748132885,0.6844592763187852,0.5080453138453185
mr,pnc,12.0,gold_minus_covars,0.28945448678912933,0.03434695363612783,0.5640240869183962,0.4807547169811321,0.6825974271454133,0.440816768281684
mr,hbn,87.0,gold_minus_covars,0.34821679198804295,0.08174568166803242,0.32289887411084495,0.2695746410186941,0.5036838510188912,0.34437348919435723
attn,hcpd,1.0,gold_minus_covars,0.03712632544391298,-0.21856796694148195,0.71850050439008,0.6764075589323982,0.7664075842105031,0.7957103687134716
attn,pnc,96.0,gold_minus_covars,0.029763274962867767,-0.17949112186241334,0.7811434022048792,0.7285453438831406,0.8002603151400371,0.7030142324862575
attn,abcd,39.0,gold_minus_covars,0.07911480705812057,-0.002699755827311856,0.8293139141883648,0.7796760594630575,0.9115733731411509,0.9147470011409873
mr,abcd,12.0,gold_minus_covars,0.12443184979670531,0.012202200724182766,0.6793531445400067,0.606544502617801,0.8112823360224443,0.6167944440437129
mr,pnc,47.0,gold_minus_covars,0.276475506604067,0.0174932151512337,0.5429515180472853,0.47599486521181,0.7072257929498639,0.5354185833437789
attn,hbn,65.0,gold_minus_covars,0.06013312241277028,-0.14133495553606568,0.8332908015851013,0.7292203927792105,0.8677542995144424,0.741620667947966
attn,abcd,90.0,gold_minus_covars,0.08855919333964382,-0.006177150211110982,0.7250631129867594,0.7766508416055243,0.841858677361337,0.9152144916852449
age,pnc,73.0,gold_minus_covars,0.6915657033053598,0.47768533143612557,0.5792078893292839,0.6047386235426853,0.8743429341688593,0.3267180298181368
mr,hcpd,4.0,gold_minus_covars,0.3055005931976779,0.052689606718560156,0.457830765557887,0.45140116132289826,0.6576240089890045,0.5426829300083197
age,pnc,44.0,gold_minus_covars,0.6807588045207831,0.46297404954261967,0.5869959169920228,0.601498127340824,0.8709246610332715,0.27022639166475937
age,pnc,18.0,gold_minus_covars,0.6765832014227631,0.4574073823219963,0.5874530537305336,0.6081330868761553,0.8693947217944122,0.27986434336503246
attn,pnc,91.0,gold_minus_covars,0.04376393074041591,-0.17094481933522299,0.7860400529012933,0.722414143466775,0.8225841428837876,0.67816485966042
attn,hcpd,90.0,gold_minus_covars,0.055923166403097295,-0.20203309644816536,0.7786320045542849,0.6770578647106764,0.8567343734625028,0.7718393190165977
mr,pnc,50.0,gold_minus_covars,0.3232294371613025,0.06685526254524721,0.5317082379055118,0.47360248447204967,0.6849911142049155,0.5615902163651029
age,hbn,0.0,gold_minus_covars,0.7633728211084618,0.5819056755498608,0.5739136146289998,0.5489233094068757,0.918272867082384,0.4793910205156077
age,pnc,26.0,gold_minus_covars,0.6771086182638214,0.45799487521743654,0.585155442520997,0.6068914412745461,0.869086881750415,0.285420501725999
mr,pnc,49.0,gold_minus_covars,0.2986233850725981,0.042702196859285224,0.5579415457251748,0.4797597283886132,0.692734902416964,0.5211054202179272
mr,pnc,25.0,gold_minus_covars,0.2821597373188002,0.027455327431977095,0.5656246250661113,0.4878361075544174,0.6949548709315991,0.5406663180229843
mr,pnc,27.0,gold_minus_covars,0.30699827989937145,0.054856378489478885,0.577864878933124,0.48755452912496794,0.7281413995014562,0.4921439524567318
attn,pnc,46.0,gold_minus_covars,0.028926135014839073,-0.185418802486903,0.8101869112449573,0.730226854690374,0.8533874272064637,0.6853385290935019
age,pnc,55.0,gold_minus_covars,0.6857514285652867,0.46966328158343573,0.5916302215683314,0.605524861878453,0.873044844188214,0.26233382041535536
attn,hbn,30.0,gold_minus_covars,0.06939115839694761,-0.13408857609639724,0.8382328116680358,0.7484860718611224,0.8778643792637623,0.8183490877683113
mr,pnc,4.0,gold_minus_covars,0.2982787986738392,0.04519616425973849,0.5519300522884698,0.48030263501174014,0.6956097195143026,0.5231163303338584
age,hbn,19.0,gold_minus_covars,0.7603568104749753,0.5773689463888712,0.5747298120063727,0.5495632358526396,0.9160321789598689,0.4350579078324802
attn,hcpd,31.0,gold_minus_covars,0.09289111701937712,-0.17549563509039778,0.7471093330349771,0.6931162407254741,0.8136733334879256,0.714504753259453
attn,hcpd,81.0,gold_minus_covars,0.0582063886015839,-0.18984005026839834,0.7363942650246305,0.6825588412794207,0.7987111249040479,0.8105056191227907
age,hbn,14.0,gold_minus_covars,0.7556604896797957,0.5705387491905383,0.580659232938594,0.5479923518164436,0.9192754387293864,0.3949272094882507
mr,hbn,51.0,gold_minus_covars,0.33425269078689474,0.06556066636007851,0.31136719623450443,0.2571193866374589,0.5328586619809766,0.36501379900957864
age,hcpd,51.0,gold_minus_covars,0.86236274093233,0.7425479865348491,0.5058821406939943,0.573518090839107,0.9150801377230702,0.3965137890054528
mr,abcd,45.0,gold_minus_covars,0.11357241784176748,0.0015948466906164915,0.5911257918150055,0.6120309050772627,0.7411213811390468,0.6995688810142372
attn,hbn,28.0,gold_minus_covars,0.04595392890162191,-0.1614693111784189,0.8319671023966456,0.7344300822561692,0.8871977165975692,0.7407100084191331
age,hbn,95.0,gold_minus_covars,0.7694169162844511,0.5906006496866874,0.5622274139999207,0.5456281023291333,0.915824581369336,0.4149588687936898
mr,hbn,84.0,gold_minus_covars,0.3443231838493386,0.07290864994002799,0.30854401744622906,0.26084583901773534,0.5164591498745187,0.22540495688877663
age,hcpd,86.0,gold_minus_covars,0.8602200248438007,0.7397470036757605,0.4822346764606364,0.5675995270003942,0.9127102539853698,0.4892937681919181
attn,abcd,3.0,gold_minus_covars,0.06692045580373257,-0.015066821596461555,0.739216079797802,0.7776014509181591,0.8356967766615413,0.9077167285977126
attn,hcpd,64.0,gold_minus_covars,0.05671559251181214,-0.2323774010438877,0.7437919322879779,0.6668666266746651,0.7903442958714774,0.6697274214100234
mr,hbn,14.0,gold_minus_covars,0.33688426858828174,0.09053324508332339,0.3223546203443132,0.26629273504273504,0.47140313665803535,0.35832311133559425
age,hcpd,63.0,gold_minus_covars,0.8610776900529813,0.7411021105941957,0.4869857408271099,0.5684663536776213,0.9178929902403449,0.4548423982893877
mr,hcpd,47.0,gold_minus_covars,0.33208133855732613,0.08580060108543974,0.46561986434082164,0.45424671385237614,0.6611315573452555,0.5531124299678652
attn,hbn,39.0,gold_minus_covars,0.07148112637721596,-0.14016670798687225,0.8338051355116887,0.7299757281553398,0.8832931966717221,0.7984233219779138
age,hbn,26.0,gold_minus_covars,0.7609739478215142,0.5783622810356914,0.5670456623692132,0.5534971644612476,0.9148071775397975,0.4936409727071116
attn,hbn,96.0,gold_minus_covars,0.062099582280844126,-0.1514712427909577,0.8280921275955909,0.729665545220661,0.8529223106706605,0.7809805548540711
attn,hcpd,18.0,gold_minus_covars,0.04435873411423447,-0.2373165222689304,0.7629409797696615,0.6584957050073329,0.8183142830239694,0.7393884740691026
attn,hcpd,26.0,gold_minus_covars,0.08525079050500778,-0.16259527370914095,0.7354736198409288,0.6702450881101883,0.7873150800572816,0.744633259506121
mr,hbn,16.0,gold_minus_covars,0.33427179744860985,0.0780997988057417,0.31901051034229216,0.26705756929637525,0.4792858233414553,0.35736575340866633
mr,hcpd,69.0,gold_minus_covars,0.33256202308026345,0.07494700999517512,0.469826289237389,0.44992412746585736,0.661699254204399,0.5530241536336357
mr,hcpd,30.0,gold_minus_covars,0.3478318695791788,0.06631292792478616,0.47003093806421514,0.45468589083419153,0.6875608101748704,0.5846020640214132
age,abcd,20.0,gold_minus_covars,0.09000740775374057,-0.018920952658168844,0.7423758000164244,0.7911392405063291,0.8794910522020322,0.7589379126231104
age,pnc,1.0,gold_minus_covars,0.666909464564811,0.4445804063069162,0.5873086132438752,0.6105032822757112,0.8732142206571918,0.3236047478566052
mr,pnc,93.0,gold_minus_covars,0.28166002191809936,0.026238011921056015,0.5659356695853524,0.48786157024793386,0.6785459449462973,0.523134368828008
attn,abcd,41.0,gold_minus_covars,0.08340146660339157,-0.0008118631158857692,0.842057993621277,0.7816321992439405,0.9195629174968571,0.909094196420981
age,hcpd,77.0,gold_minus_covars,0.8672583079047758,0.7517527957085792,0.4729650230442076,0.5696152320507735,0.9114422075733466,0.44691067474457746
age,hcpd,9.0,gold_minus_covars,0.856965551095284,0.733472208309748,0.4843907759712969,0.5708187815289096,0.9084926154338256,0.44118496526498074
mr,pnc,44.0,gold_minus_covars,0.2836574646316707,0.02594394407887135,0.5547337308639865,0.4775266302935827,0.6791366851742424,0.4704184704184705
age,hcpd,95.0,gold_minus_covars,0.8622037432711892,0.7430773368796706,0.5142131404067447,0.5686198920585968,0.915286681610167,0.45426994381712144
mr,hbn,19.0,gold_minus_covars,0.3343387272345409,0.06450554378740414,0.3225883526535135,0.2565806966232385,0.5142285427215284,0.38278375088047356
attn,hbn,23.0,gold_minus_covars,0.044944287714446564,-0.16441125146800362,0.8373894875074194,0.7436249509611612,0.8706766643123103,0.8708263435585295
mr,abcd,29.0,gold_minus_covars,0.12206781591743715,0.011358948919990342,0.6779163952469923,0.6185322069693769,0.7974483567298891,0.6025830657671633
attn,pnc,40.0,gold_minus_covars,0.0614077270776325,-0.15317588179732766,0.7928513580325274,0.7240056531395114,0.8283273350906325,0.6826610866584891
age,hbn,67.0,gold_minus_covars,0.7648951448159818,0.5843548840271013,0.581309346231917,0.5492525871981602,0.9209943092421728,0.4715898841949564
age,hcpd,92.0,gold_minus_covars,0.8598085709590949,0.738960444390313,0.48038341853063476,0.5733015494636472,0.9192146900615018,0.4901939622587849
age,pnc,0.0,gold_minus_covars,0.6797102868158805,0.46183207621410516,0.6012406435300647,0.609271523178808,0.8781180083998597,0.3551715432160845
attn,hbn,31.0,gold_minus_covars,0.007346031445483666,-0.20143057363512828,0.8358861467217668,0.7353467117027618,0.8733995356358203,0.7750239011308356
attn,hbn,66.0,gold_minus_covars,0.047759686245512946,-0.1590351742436884,0.8146311016307369,0.7373064105077436,0.8512044681307191,0.7564535052116168
mr,hbn,94.0,gold_minus_covars,0.32090648797153243,0.06692515577443747,0.31701554100203355,0.2595054506780112,0.48974947626437065,0.36435786435786444
attn,hbn,68.0,gold_minus_covars,0.02758378769353803,-0.18841913758415685,0.8394338125923638,0.7339901477832512,0.8804857577367133,0.7550192111191029
attn,pnc,63.0,gold_minus_covars,0.045672314924408694,-0.16906976250180406,0.8283969571204056,0.7207896857373086,0.8768969544711399,0.6998484670814027
